,dataset,start_age,end_age,sex,tissue,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
4211,droplet,3m,30m,male,Liver,Fkbp15,2.1530818939208984,6.851512353023281e-06,3.0473946026177146e-05,5.0902890507131815e-05,1.3084713876688213e-19
4212,droplet,3m,30m,male,Lung,Arhgap30,2.1507151126861572,3.650828875834122e-05,0.00016211425827350467,0.00021848083997610956,6.39763626153549e-266
4213,droplet,3m,30m,male,Lung,Igf1r,-2.149672508239746,5.0110033043893054e-05,1.1292984709143639e-05,0.00012669924763031304,3.3977114368271984e-35
4214,droplet,3m,30m,male,Liver,Tmem179b,2.149190902709961,1.5906825865386054e-05,7.05593338352628e-05,8.436315692961216e-05,7.512937078262964e-57
4215,droplet,3m,30m,male,Lung,Alg6,-2.148932695388794,1.4126718269835692e-05,3.185283048878773e-06,6.13438241998665e-05,5.807591996208861e-06
4216,droplet,3m,30m,male,Liver,Gmds,2.1479408740997314,3.282209945609793e-06,1.4546585589414462e-05,3.404608287382871e-05,7.800963441451233e-06
4217,droplet,3m,30m,male,Liver,Ccdc34,2.14774227142334,6.3214197325578425e-06,2.8012347684125416e-05,5.6159162340918556e-05,1.0494778054918365e-11
4218,droplet,3m,30m,male,Lung,Myo1f,2.1474502086639404,3.0524555768352e-05,0.00013523722009267658,0.0001966613926924765,2.66256326806059e-245
4219,droplet,3m,30m,male,Liver,Smc1a,2.1472551822662354,1.655004234635271e-05,7.331408414756879e-05,9.485725604463369e-05,4.214383821712393e-50
4220,droplet,3m,30m,male,Lung,Appl2,-2.147169589996338,2.453589695505798e-05,5.53910331291263e-06,8.18944608909078e-05,1.3803845651632837e-15
4221,droplet,3m,30m,male,Lung,1500011H22Rik,-2.146871328353882,2.6030924345832318e-05,5.877827788935974e-06,8.59675565152429e-05,2.0656709662170845e-16
4222,droplet,3m,30m,male,Lung,Cbr1,-2.146146297454834,6.07740439590998e-05,1.3729784768656828e-05,0.0001297828566748649,8.45099874934625e-51
4223,droplet,3m,30m,male,Liver,Dusp3,2.145597219467163,2.2288337277132086e-05,9.862041042651981e-05,0.00016260250413324684,1.2160680432924756e-49
4224,droplet,3m,30m,male,Lung,AI662270,2.145080804824829,2.7760595912695862e-05,0.00012278986105229706,0.00018942731549032032,8.679484856307879e-218
4225,droplet,3m,30m,male,Liver,N4bp1,2.144911050796509,9.062307071872056e-06,4.007941606687382e-05,6.85677514411509e-05,1.3468314660704366e-26
4226,droplet,3m,30m,male,Lung,Tmem65,-2.144571542739868,8.279925532406196e-05,1.872604298114311e-05,0.00014939054381102324,6.133694130912408e-75
4227,droplet,3m,30m,male,Lung,Nrm,2.14451003074646,1.1254795936110895e-05,4.9762194976210594e-05,0.00011840143270092085,1.6612301042429287e-78
4228,droplet,3m,30m,male,Lung,Eif2c4,-2.144486427307129,2.1646412278641947e-05,4.895884558209218e-06,7.725211617071182e-05,1.1038742933442948e-12
4229,droplet,3m,30m,male,Liver,Galk1,-2.1440227031707764,9.08329093363136e-05,2.0550767658278346e-05,0.00014727201778441668,2.332399379948267e-18
4230,droplet,3m,30m,male,Lung,Fam96a,2.1438252925872803,7.272226503118873e-05,0.0003213831805624068,0.0003313296183478087,0.0
4231,droplet,3m,30m,male,Liver,Usp21,2.1435914039611816,4.082336545252474e-06,1.8038239431916736e-05,4.057820115122013e-05,2.6729959756292017e-08
4232,droplet,3m,30m,male,Kidney,Azgp1,2.1421475410461426,2.5535324311931618e-05,0.00011271769471932203,0.00021824843133799732,4.5611462125776836e-87
4233,droplet,3m,30m,male,Liver,Gabarapl1,-2.141368865966797,0.00039630322135053575,8.982791769085452e-05,0.00030734791653230786,3.992843200513764e-92
4234,droplet,3m,30m,male,Lung,Pkib,2.1401617527008057,1.0021924936154392e-05,4.417780291987583e-05,0.00011225560592720285,1.1920382031888333e-65
4235,droplet,3m,30m,male,Lung,Prdx5,2.13956618309021,0.0002514984807930887,0.0011081765405833721,0.0008758748881518841,0.0
4236,droplet,3m,30m,male,Liver,Alcam,-2.1376402378082275,5.387370038079098e-05,1.2242861885169987e-05,0.00012211476860102266,5.589672538903472e-07
4237,droplet,3m,30m,male,Lung,Lpgat1,-2.13663911819458,8.407916902797297e-05,1.9120354409096763e-05,0.00015856226673349738,4.868262448915148e-69
4238,droplet,3m,30m,male,Lung,Paqr4,-2.1365785598754883,1.9996234186692163e-05,4.5475126171368174e-06,7.182270201155916e-05,1.0192735657651151e-11
4239,droplet,3m,30m,male,Liver,Dus1l,-2.136078119277954,7.741517038084567e-05,1.7611748262424953e-05,0.00013526561087928712,3.124238225910367e-15
4240,droplet,3m,30m,male,Lung,Arnt,-2.1352691650390625,6.010348442941904e-05,1.3681054952030536e-05,0.00012304044503252953,1.2494812736123546e-54
4241,droplet,3m,30m,male,Liver,3110062M04Rik,2.135014295578003,5.38735594091122e-06,2.366350236115977e-05,4.8533158405916765e-05,2.9284103310028455e-12
4242,droplet,3m,30m,male,Lung,Pip4k2a,2.1346521377563477,1.3345181287149899e-05,5.86028654652182e-05,0.0001290640648221597,1.999284458116692e-104
4243,droplet,3m,30m,male,Kidney,Cd300lg,-2.1346380710601807,0.0001850575499702245,4.214215368847363e-05,0.0005140711436979473,5.850820587831552e-16
4244,droplet,3m,30m,male,Liver,Arhgap1,2.1335809230804443,4.9987434067588765e-06,2.1934753021923825e-05,4.992194953956641e-05,5.052872815913264e-11
4245,droplet,3m,30m,male,Liver,Fam195b,2.1329894065856934,1.980930937861558e-05,8.688866364536807e-05,8.651681127958e-05,2.758430019019717e-78
4246,droplet,3m,30m,male,Lung,2900076A07Rik,-2.1328864097595215,1.467976198910037e-05,3.3470032576587982e-06,6.29477362963371e-05,2.4716014787108943e-06
4247,droplet,3m,30m,male,Kidney,Dpys,2.1319191455841064,4.6819986891932786e-06,2.0521209080470726e-05,7.134973566280678e-05,4.24095894567046e-15
4248,droplet,3m,30m,male,Liver,Rpl17,2.131679058074951,0.0007339607109315693,0.003216415410861373,0.0014997832477092743,0.0
4249,droplet,3m,30m,male,Lung,Apobec1,2.130840539932251,1.3566074812842999e-05,5.941569179412909e-05,0.0001287798659177497,2.7350384268354194e-102
4250,droplet,3m,30m,male,Liver,Mad2l1,2.1306545734405518,3.294598172942642e-06,1.4427580026676878e-05,3.8042664527893066e-05,1.2972497878541225e-06
4251,droplet,3m,30m,male,Liver,Zfyve21,-2.130523443222046,4.6951456170063466e-05,1.0722536899265833e-05,9.715647320263088e-05,2.0075287429471107e-09
4252,droplet,3m,30m,male,Liver,Wdr67,2.1302382946014404,4.278263531887205e-06,1.872980283224024e-05,4.109620931558311e-05,1.531791931172408e-09
4253,droplet,3m,30m,male,Lung,5031439G07Rik,2.129621982574463,8.18631178844953e-06,3.582353383535519e-05,9.999104804592207e-05,9.521870053124982e-53
4254,droplet,3m,30m,male,Kidney,Ccl2,2.1289238929748535,1.081364735000534e-05,4.7297933633672073e-05,0.0003353387874085456,4.70144854682214e-06
4255,droplet,3m,30m,male,Lung,Cd99l2,-2.1283881664276123,2.951687201857567e-05,6.750899501639651e-06,8.87868445715867e-05,1.4119089974522412e-20
4256,droplet,3m,30m,male,Liver,Fbxl14,2.128195285797119,4.193264430796262e-06,1.833170790632721e-05,3.965454743593e-05,4.0958130248314207e-10
4257,droplet,3m,30m,male,Liver,Tpr,2.126918315887451,3.175247911713086e-05,0.00013868957466911525,0.00013141866656951606,3.4873380418100345e-106
4258,droplet,3m,30m,male,Liver,Ahcyl2,2.1267056465148926,5.832241640746361e-06,2.5470517357462086e-05,4.461928256205283e-05,1.433729810243113e-14
4259,droplet,3m,30m,male,Liver,Mgll,-2.1266915798187256,0.00011133032967336476,2.549267992435489e-05,0.00016609739395789802,1.6492624829793586e-20
4260,droplet,3m,30m,male,Lung,Entpd4,-2.1261961460113525,3.427585033932701e-05,7.851260306779295e-06,9.650840365793556e-05,6.933695448623337e-25
4261,droplet,3m,30m,male,Lung,Stard10,-2.125739336013794,1.6983187379082665e-05,3.891417691193055e-06,6.747006409568712e-05,2.0793938221835356e-08
4262,droplet,3m,30m,male,Liver,Rps9,2.125009298324585,0.0005871560424566269,0.0025612094905227423,0.0014705948997288942,0.0
4263,droplet,3m,30m,male,Liver,Rps20,2.1239733695983887,0.0005156587576493621,0.0022477195598185062,0.0010995551710948348,0.0
4264,droplet,3m,30m,male,Lung,Rab6b,-2.123952627182007,2.0521189071587287e-05,4.707919288193807e-06,7.636092777829617e-05,4.021100136652444e-11
4265,droplet,3m,30m,male,Lung,Plscr2,-2.123427391052246,3.089405072387308e-05,7.0902165134612005e-06,9.967797086574137e-05,5.901950032037015e-18
4266,droplet,3m,30m,male,Liver,E030024N20Rik,2.1231167316436768,5.010745098843472e-06,2.1828513126820326e-05,4.7487053961958736e-05,3.5015761674026114e-11
4267,droplet,3m,30m,male,Spleen,Smox,2.122973680496216,3.7511292703129584e-06,1.6339579815394245e-05,7.350204396061599e-05,7.118898041406625e-14
4268,droplet,3m,30m,male,Lung,Galnt4,-2.1227962970733643,2.2958009139983915e-05,5.271192094369326e-06,7.846431253710762e-05,4.100246890480953e-14
4269,droplet,3m,30m,male,Liver,1500012F01Rik,2.121511459350586,4.0398863347945735e-05,0.00017579550330992788,0.00019501426140777767,2.886046746771849e-107
4270,droplet,3m,30m,male,Liver,H2afx,2.1212968826293945,8.425181476923171e-06,3.6656692827818915e-05,0.00012384976434987038,8.420841018765315e-12
4271,droplet,3m,30m,male,Liver,Pbxip1,2.120960235595703,5.26592566529871e-06,2.290590236952994e-05,6.578974716830999e-05,1.8642291291409638e-09
4272,droplet,3m,30m,male,Liver,Plekhm2,2.120474100112915,7.598254342155997e-06,3.304001074866392e-05,6.117844168329611e-05,6.487327694306167e-10
4273,droplet,3m,30m,male,Liver,Pak2,2.120469570159912,1.6983029127004556e-05,7.384823402389884e-05,9.55164068727754e-05,2.6490687251439383e-53
4274,droplet,3m,30m,male,Liver,Add1,2.1194348335266113,6.661050065304153e-06,2.8943841243744828e-05,5.881983452127315e-05,4.404099801335295e-16
4275,droplet,3m,30m,male,Kidney,Cox6b2,2.119338274002075,1.3973857676319312e-05,6.07156653131824e-05,0.00017645345360506326,1.142648427281846e-48
4276,droplet,3m,30m,male,Lung,Armcx3,-2.119049072265625,5.064258584752679e-05,1.1657850336632691e-05,0.00011778651969507337,8.387778065059675e-41
4277,droplet,3m,30m,male,Liver,Evi5,-2.1188952922821045,0.00011886064021382481,2.736446913331747e-05,0.00015213267761282623,6.740508525278555e-31
4278,droplet,3m,30m,male,Liver,Leprotl1,2.1179656982421875,2.5586230549379252e-05,0.00011106509191449732,0.00011286843073321506,1.1433065400417322e-82
4279,droplet,3m,30m,male,Lung,Zfp346,-2.117154598236084,1.4240752534533385e-05,3.2825082598719746e-06,6.179365300340578e-05,6.62437817065661e-06
4280,droplet,3m,30m,male,Lung,C030006K11Rik,-2.116687059402466,1.748338036122732e-05,4.031243861390976e-06,6.714925257256255e-05,3.4690889698230593e-09
4281,droplet,3m,30m,male,Liver,Mfsd5,2.1164517402648926,1.2844609955209307e-05,5.56975974177476e-05,7.2543574788142e-05,4.0824418413991065e-39
4282,droplet,3m,30m,male,Liver,Rpl13,2.116157293319702,0.0010296197142452002,0.004463789518922567,0.0019921138882637024,0.0
4283,droplet,3m,30m,male,Lung,Pmm1,-2.11567759513855,6.0750284319510683e-05,1.401734789396869e-05,0.00012844547745771706,2.910897709000229e-51
4284,droplet,3m,30m,male,Lung,Ptpla,-2.1154801845550537,3.135553561151028e-05,7.235877092170995e-06,9.259929356630892e-05,7.373898589422357e-22
4285,droplet,3m,30m,male,Lung,Srgn,2.1143031120300293,0.0001287730992771685,0.0005575628019869328,0.0005831815651617944,0.0
4286,droplet,3m,30m,male,Lung,Plxnc1,-2.112751007080078,2.6545616492512636e-05,6.137498075986514e-06,8.425874693784863e-05,1.8321755047835157e-17
4287,droplet,3m,30m,male,Spleen,Ms4a6d,2.112455129623413,3.0671576496388298e-06,1.3263207620184403e-05,6.281326932366937e-05,3.6901487863366312e-09
4288,droplet,3m,30m,male,Liver,Nagk,2.1122779846191406,1.9342911400599405e-05,8.363362576346844e-05,8.830466686049476e-05,3.2251092243322683e-66
4289,droplet,3m,30m,male,Spleen,Tyms,2.1111929416656494,6.909835065016523e-06,2.9853832529624924e-05,9.71391491475515e-05,1.1086016802242067e-37
4290,droplet,3m,30m,male,Lung,Pik3ip1,-2.1108689308166504,3.4420922020217404e-05,7.96870153862983e-06,0.00010221776028629392,2.0880218597411848e-22
4291,droplet,3m,30m,male,Liver,Herc6,2.1108391284942627,5.756396149081411e-06,2.4864322767825797e-05,5.05062889715191e-05,1.0446761607844346e-11
4292,droplet,3m,30m,male,Lung,2410002F23Rik,-2.110800266265869,2.6572290153126232e-05,6.151978141133441e-06,8.697465091245249e-05,1.315153178041815e-16
4293,droplet,3m,30m,male,Liver,Psmd10,2.1105573177337646,1.3974109606351703e-05,6.0348331317072734e-05,7.388830272248015e-05,2.9717871536432124e-50
4294,droplet,3m,30m,male,Liver,Ndufv1,-2.110231876373291,0.00021549762459471822,4.9911363021237776e-05,0.0002424790000077337,6.430503233336419e-42
4295,droplet,3m,30m,male,Liver,Mycbp2,2.1099026203155518,2.1863652364118025e-05,9.437711560167372e-05,0.00011632096720859408,1.5063988251076265e-52
4296,droplet,3m,30m,male,Liver,Stard3nl,2.109678030014038,1.8889493730966933e-05,8.152610826073214e-05,8.238650480052456e-05,1.8440298597069685e-64
4297,droplet,3m,30m,male,Liver,Rnf31,2.1091105937957764,7.712967999395914e-06,3.327569356770255e-05,5.456868893816136e-05,1.6164217868287183e-18
4298,droplet,3m,30m,male,Lung,Edem3,-2.107434034347534,2.6203506422461942e-05,6.08076970820548e-06,8.365635585505515e-05,3.642146897703621e-17
4299,droplet,3m,30m,male,Spleen,Cdc20,2.107332468032837,6.9208758759486955e-06,2.9821630960213952e-05,0.00010974072938552126,6.208652198329653e-32
4300,droplet,3m,30m,male,Liver,Macf1,2.106675386428833,1.877517752291169e-05,8.086425077635795e-05,0.00013630100875161588,8.184315422134048e-43
4301,droplet,3m,30m,male,Lung,Esyt2,-2.1064343452453613,6.754563219146803e-05,1.5685462130932137e-05,0.00013524065434467047,7.143369920373799e-58
4302,droplet,3m,30m,male,Lung,Vcl,-2.106008768081665,0.00012658229388762265,2.9403643566183746e-05,0.0002058155951090157,9.025845205808556e-96
4303,droplet,3m,30m,male,Spleen,Hist1h1b,2.105502128601074,6.078921160224127e-06,2.6160487323068082e-05,0.00010434156865812838,1.6311236996029573e-25
4304,droplet,3m,30m,male,Liver,Snx8,2.105398416519165,9.074904482986312e-06,3.9050817576935515e-05,5.8240926591679454e-05,8.029905379486015e-22
4305,droplet,3m,30m,male,Spleen,Pglyrp1,2.1050286293029785,9.770590258995071e-05,0.0004203369317110628,0.0011111265048384666,2.7947893693391716e-135
4306,droplet,3m,30m,male,Liver,Slc12a6,2.1046907901763916,4.688302851718618e-06,2.0164654415566474e-05,5.0107293645851314e-05,3.3632501200098325e-07
4307,droplet,3m,30m,male,Liver,Rps24,2.101008892059326,0.0007711853832006454,0.0033084568567574024,0.0019382869359105825,0.0
4308,droplet,3m,30m,male,Liver,Nit1,-2.1007468700408936,5.547805267269723e-05,1.2934014193888288e-05,0.00011024344712495804,1.653883587157759e-10
4309,droplet,3m,30m,male,Liver,Rps7,2.0994558334350586,0.0005320575437508523,0.0022801205050200224,0.001336707267910242,0.0
4310,droplet,3m,30m,male,Liver,Mknk1,2.099045515060425,5.5575856094947085e-06,2.381013473495841e-05,4.538005305221304e-05,2.3829611160683884e-15
4311,droplet,3m,30m,male,Liver,Arpc2,2.098907470703125,0.00019296891696285456,0.0008266495424322784,0.00038513142499141395,0.0
4312,droplet,3m,30m,male,Lung,2310040G24Rik,2.0987954139709473,2.588279357951251e-06,1.108693777496228e-05,5.5310014431597665e-05,8.915378942074687e-07
4313,droplet,3m,30m,male,Lung,Il1rap,-2.0987136363983154,2.0613337255781516e-05,4.81251936435001e-06,7.450575503753498e-05,1.2805985058808669e-11
4314,droplet,3m,30m,male,Liver,Socs2,-2.098372459411621,5.765335663454607e-05,1.3463300092553254e-05,0.0001290589279960841,1.808489686642094e-07
4315,droplet,3m,30m,male,Lung,Extl2,-2.0977303981781006,1.7728783859638497e-05,4.141895260545425e-06,6.98387884767726e-05,8.31451579364236e-09
4316,droplet,3m,30m,male,Liver,Ccrn4l,2.097465991973877,6.552329978148919e-06,2.804115865728818e-05,5.3785377531312406e-05,2.5768666606883855e-16
4317,droplet,3m,30m,male,Lung,Mt1,-2.0965824127197266,0.00121213064994663,0.00028341004508547485,0.0027309590950608253,1.599176906143198e-52
4318,droplet,3m,30m,male,Lung,Serpinb9,-2.0964765548706055,9.717075590742752e-05,2.2721300410921685e-05,0.0002608542563393712,1.874023929812257e-33
4319,droplet,3m,30m,male,Lung,Macrod1,-2.095447301864624,2.4534465410397388e-05,5.740954293287359e-06,7.848323730286211e-05,2.5119219303730223e-16
4320,droplet,3m,30m,male,Kidney,Trem2,2.094756603240967,5.341326868801843e-06,2.28156986850081e-05,0.00012345706636551768,9.397288912647508e-08
4321,droplet,3m,30m,male,Kidney,Cbr1,2.094383955001831,5.620773299597204e-05,0.00024003161524888128,0.0005776131874881685,2.4598398571930037e-102
4322,droplet,3m,30m,male,Liver,Arl2,2.092250108718872,6.703592589474283e-06,2.858496554836165e-05,4.7587425797246397e-05,5.908348437580303e-13
4323,droplet,3m,30m,male,Liver,Mosc2,-2.0917418003082275,0.0003484316112007946,8.174110553227365e-05,0.00028736493550240993,3.0249619356735425e-80
4324,droplet,3m,30m,male,Lung,Gm1821,-2.0887973308563232,0.0003318408562336117,7.800800813129172e-05,0.0003513433621264994,6.529766231659054e-232
4325,droplet,3m,30m,male,Liver,Lrrk1,2.0884525775909424,3.7348743262555217e-06,1.5884112144703977e-05,4.555223495117389e-05,8.331650111754527e-06
4326,droplet,3m,30m,male,Lung,1200009I06Rik,-2.0883023738861084,2.8392114472808316e-05,6.676610155409435e-06,9.082922770176083e-05,1.3847923632554985e-17
4327,droplet,3m,30m,male,Lung,Fam18b,-2.0872340202331543,7.408487726934254e-05,1.743449865898583e-05,0.00013983427197672427,2.7453640221718847e-65
4328,droplet,3m,30m,male,Spleen,Tnfsf8,2.0867919921875,5.088113539386541e-06,2.1614430806948803e-05,0.00016904535004869103,3.578291067187343e-08
4329,droplet,3m,30m,male,Liver,Sec11c,2.0843729972839355,5.5254622566280887e-05,0.00023432975285686553,0.0002451020118314773,6.84376691348601e-116
4330,droplet,3m,30m,male,Liver,Otud5,2.084089756011963,4.652993993659038e-06,1.972904647118412e-05,4.040683779749088e-05,1.0069117733332453e-09
4331,droplet,3m,30m,male,Liver,Rsu1,2.0837128162384033,1.6611156752333045e-05,7.0414156652987e-05,0.00010032432328443974,2.1208380632236305e-40
4332,droplet,3m,30m,male,Liver,Iqgap2,-2.08358097076416,0.0001499692880315706,3.538196688168682e-05,0.00021342383115552366,1.546105580809831e-24
4333,droplet,3m,30m,male,Lung,Arl11,2.0834665298461914,5.880202479602303e-06,2.4921731892391108e-05,8.222620090236887e-05,7.864725998013065e-30
4334,droplet,3m,30m,male,Lung,Ptms,-2.0831358432769775,0.00047933001769706607,0.00011312229617033154,0.000414083682699129,0.0
4335,droplet,3m,30m,male,Liver,Nkiras2,2.0822787284851074,6.734538601449458e-06,2.851912722690031e-05,4.940833241562359e-05,4.644572991136888e-19
4336,droplet,3m,30m,male,Spleen,Fignl1,2.082019805908203,3.1812962788535515e-06,1.3469598343363032e-05,5.193356628296897e-05,4.816725563927011e-11
4337,droplet,3m,30m,male,Liver,Rcbtb1,-2.0819642543792725,4.291481673135422e-05,1.013616201817058e-05,9.452281665289775e-05,1.076051026461778e-07
4338,droplet,3m,30m,male,Lung,Hes1,-2.0815017223358154,0.0001283990714000538,3.033663597307168e-05,0.00028054151334799826,1.0137161387397315e-51
4339,droplet,3m,30m,male,Lung,Fcgrt,-2.081120729446411,0.00021621983614750206,5.109939957037568e-05,0.00026284452178515494,1.378208374764687e-172
4340,droplet,3m,30m,male,Liver,Tgfbr2,2.081082820892334,1.2047484233335126e-05,5.097588655189611e-05,8.70699732331559e-05,3.3250542951178693e-28
4341,droplet,3m,30m,male,Liver,Rab35,2.0800905227661133,6.771620064682793e-06,2.86326976493001e-05,5.470890391734429e-05,1.9865634358021673e-15
4342,droplet,3m,30m,male,Liver,Usp10,-2.0797126293182373,4.289963180781342e-05,1.0148401088372339e-05,8.803199307294562e-05,3.1959154167656263e-09
