,Dataset,Start age,End age,sex,tissue,subtissue,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
4479,droplet,3m,24m,male,Kidney,nan,Serpinb6a,2.2990293502807617,7.669825572520494e-05,3.3361146051902324e-05,0.00015626935055479407,9.512859357631974e-14
4480,droplet,3m,24m,male,Kidney,nan,Arpc5,2.2989602088928223,0.00016271596541628242,0.0003740775282494724,0.00035482729435898364,1.8275591455354746e-156
4481,droplet,3m,24m,male,Bladder,nan,Akap12,2.298053741455078,0.0002710891130845994,0.00011796465696534142,0.0004350713861640543,5.809318595186466e-34
4482,droplet,3m,24m,male,Kidney,nan,Dnajc7,2.29795241355896,7.448562973877415e-05,0.00017116442904807627,0.0003386861935723573,1.1864936201411486e-48
4483,droplet,3m,24m,male,Kidney,nan,Zbtb20,2.297811269760132,6.574832514161244e-05,2.8613454560399987e-05,0.00012990050890948623,8.438152609249782e-15
4484,droplet,3m,24m,male,Tongue,nan,Gsta2,2.297226905822754,2.5945017114281654e-05,5.960159614915028e-05,9.777042578207329e-05,4.004563956027904e-65
4485,droplet,3m,24m,male,Kidney,nan,Glcci1,2.2969653606414795,1.2650983990170062e-05,2.9058874133625068e-05,8.93300530151464e-05,5.249391437250229e-10
4486,droplet,3m,24m,male,Kidney,nan,Pex14,2.296083927154541,3.4267173759872094e-05,1.492418141424423e-05,8.403215178987011e-05,1.7097140380064551e-07
4487,droplet,3m,24m,male,Kidney,nan,2410002O22Rik,2.295975685119629,3.740150714293122e-05,1.6290025087073445e-05,8.516023808624595e-05,2.7511800412492245e-09
4488,droplet,3m,24m,male,Kidney,nan,Coro1c,2.2941460609436035,5.164351387065835e-05,2.2510994313051924e-05,0.00011042243568226695,5.953056547554194e-12
4489,droplet,3m,24m,male,Spleen,nan,Sepx1,2.2936666011810303,0.00010014894360210747,0.00022970829741097987,0.0006580574554391205,1.9567529634002163e-19
4490,droplet,3m,24m,male,Kidney,nan,Ablim1,2.293546438217163,4.785297278431244e-05,0.00010975301847793162,0.00018578273011371493,3.294803965861828e-47
4491,droplet,3m,24m,male,Kidney,nan,Slc38a2,2.2929935455322266,0.00015107789658941329,6.588675023522228e-05,0.00025312250363640487,3.747592853870931e-24
4492,droplet,3m,24m,male,Kidney,nan,Lsmd1,2.2919251918792725,0.00018277362687513232,7.974676555022597e-05,0.0002070469199679792,1.38315021641441e-54
4493,droplet,3m,24m,male,Kidney,nan,Gimap9,2.2912280559539795,2.7472613510326482e-05,6.294602644629776e-05,0.00014246763021219522,9.895402248792869e-20
4494,droplet,3m,24m,male,Kidney,nan,Gns,2.291156530380249,0.00011730609548976645,5.119951310916804e-05,0.00016779381257947534,9.000586474463711e-32
4495,droplet,3m,24m,male,Kidney,nan,Pex6,2.290699005126953,4.409731627674773e-05,1.9250592231401242e-05,9.838327241595834e-05,3.4504341890835864e-10
4496,droplet,3m,24m,male,Bladder,nan,Gpx3,2.290170192718506,0.0003495342389214784,0.00015262368833646178,0.0008660661987960339,3.186790150962605e-17
4497,droplet,3m,24m,male,Tongue,nan,Piga,2.29011869430542,1.0916493920376524e-05,2.5000068490044214e-05,6.932176620466635e-05,1.5823652913897633e-16
4498,droplet,3m,24m,male,Bladder,nan,D4Bwg0951e,2.290030002593994,3.8640933780698106e-05,1.687354779278394e-05,7.590800669277087e-05,1.1332258094795455e-17
4499,droplet,3m,24m,male,Kidney,nan,Gipc1,2.289013147354126,5.7912151532946154e-05,2.5300048946519382e-05,0.00010892020509345457,3.064251954285491e-16
4500,droplet,3m,24m,male,Kidney,nan,Tyrobp,2.287998676300049,0.00025386703782714903,0.0005808474379591644,0.0013681562850251794,2.2383444824047663e-20
4501,droplet,3m,24m,male,Kidney,nan,Fbxo22,2.2872183322906494,6.058553481125273e-05,2.6488740331842564e-05,0.00010841922630788758,5.8537180508624536e-18
4502,droplet,3m,24m,male,Kidney,nan,Atp6v0b,2.287024974822998,0.0003191251598764211,0.00013953723828308284,0.0002673991257324815,8.98165082779527e-102
4503,droplet,3m,24m,male,Spleen,nan,Cd68,2.2860288619995117,1.9143370082019828e-05,4.376230208436027e-05,0.0001644241128815338,2.3586450244959336e-08
4504,droplet,3m,24m,male,Bladder,nan,Hmgcr,2.284804344177246,2.373639290453866e-05,5.423301627160981e-05,7.891196582932025e-05,1.5062420845565647e-44
4505,droplet,3m,24m,male,Kidney,nan,Arhgef6,2.2843377590179443,1.0603112059470732e-05,2.422109173494391e-05,7.453410216839984e-05,5.980335924985455e-06
4506,droplet,3m,24m,male,Kidney,nan,Rpl28,2.283966541290283,0.0011783376103267074,0.0026912835892289877,0.0013750435318797827,0.0
4507,droplet,3m,24m,male,Kidney,nan,Wdr45l,2.2833328247070312,3.711737008416094e-05,1.6255784430541098e-05,8.853053441271186e-05,3.990987026043944e-08
4508,droplet,3m,24m,male,Tongue,nan,Tmprss11d,2.283292531967163,2.6297395379515365e-05,6.0044651036150753e-05,0.0001448335824534297,1.664034736851855e-34
4509,droplet,3m,24m,male,Bladder,nan,Osr1,2.282485008239746,4.851399717153981e-05,2.1254902094369754e-05,0.00013951980508863926,1.2070707573389982e-07
4510,droplet,3m,24m,male,Kidney,nan,Dnajc11,2.2823424339294434,3.325991565361619e-05,1.4572709005733486e-05,7.899252523202449e-05,9.233722541901964e-08
4511,droplet,3m,24m,male,Kidney,nan,Bad,2.2820193767547607,5.759339910582639e-05,2.5237906811526045e-05,0.00011485155846457928,2.53372040972241e-14
4512,droplet,3m,24m,male,Kidney,nan,Pld4,2.2816736698150635,6.846128962934017e-05,0.00015620632620994002,0.000298116821795702,7.295011805576166e-23
4513,droplet,3m,24m,male,Spleen,nan,Pigq,2.2811450958251953,1.5641711797798052e-05,3.568101965356618e-05,0.00012958119623363018,1.7708366187831132e-09
4514,droplet,3m,24m,male,Kidney,nan,Brap,2.2796292304992676,4.072595402249135e-05,1.786516440915875e-05,9.172608406515792e-05,1.216459304688998e-09
4515,droplet,3m,24m,male,Kidney,nan,Sec63,2.279517889022827,5.180907464819029e-05,2.2728081603418104e-05,0.00010640969412634149,9.652432609026552e-13
4516,droplet,3m,24m,male,Tongue,nan,Aloxe3,2.279430389404297,1.3349700566323008e-05,3.042971366085112e-05,9.543696796754375e-05,3.366765914807811e-16
4517,droplet,3m,24m,male,Kidney,nan,H2-K1,2.277923822402954,0.0007356983260251582,0.0016758646816015244,0.0013587417779490352,4.735694541908642e-170
4518,droplet,3m,24m,male,Kidney,nan,Mosc2,2.2749178409576416,0.00022859546879772097,0.00010048515832750127,0.00025043258210644126,7.903224840209169e-59
4519,droplet,3m,24m,male,Kidney,nan,2410015M20Rik,2.274704694747925,0.0004901484935544431,0.00021547784854192287,0.0004302042652852833,4.955050171360011e-97
4520,droplet,3m,24m,male,Spleen,nan,Pydc3,2.273606777191162,9.054374095285311e-05,3.98238335037604e-05,0.0001876109599834308,6.453057403048226e-27
4521,droplet,3m,24m,male,Tongue,nan,Tap1,2.2725987434387207,9.577600394550245e-06,2.176604357373435e-05,5.19318891747389e-05,1.350077283032623e-15
4522,droplet,3m,24m,male,Bladder,nan,Calu,2.2725493907928467,0.00018531775276642293,8.15461971797049e-05,0.0002092284121317789,4.494500900552072e-76
4523,droplet,3m,24m,male,Bladder,nan,Pde12,2.2722158432006836,8.504834841005504e-05,3.742969420272857e-05,0.00016389079974032938,1.807456129477896e-23
4524,droplet,3m,24m,male,Tongue,nan,Sema4d,2.2719357013702393,6.4170790210482664e-06,1.4579192793462425e-05,3.777221718337387e-05,4.43793610022742e-07
4525,droplet,3m,24m,male,Tongue,nan,Ces1b,2.270798921585083,3.515737989800982e-05,7.983534305822104e-05,0.00014646444469690323,1.2237649434163814e-63
4526,droplet,3m,24m,male,Kidney,nan,Txnip,2.26986026763916,0.0005065079894848168,0.0002231450198451057,0.0006615436286665499,1.2676347532850896e-42
4527,droplet,3m,24m,male,Kidney,nan,Cflar,2.269773244857788,7.354878471232951e-05,3.240358273615129e-05,0.00012308030272834003,4.735112004198119e-21
4528,droplet,3m,24m,male,Tongue,nan,Il1f9,2.269279956817627,3.119536268059164e-05,7.079100760165602e-05,0.0001596057554706931,1.871412607428429e-38
4529,droplet,3m,24m,male,Bladder,nan,Flot2,2.2686259746551514,2.306607348145917e-05,1.0167419532081112e-05,6.000919165671803e-05,5.102975630927448e-07
4530,droplet,3m,24m,male,Kidney,nan,Mrpl44,2.26853609085083,5.742246503359638e-05,2.5312561774626374e-05,0.00011641764285741374,1.5901643990464782e-13
4531,droplet,3m,24m,male,Kidney,nan,Tfb2m,2.2682113647460938,3.27959714923054e-05,1.4458956684393343e-05,8.117161632981151e-05,6.82731504592719e-07
4532,droplet,3m,24m,male,Kidney,nan,Ncln,2.268061637878418,4.580738095683046e-05,2.0196706827846356e-05,9.522799518890679e-05,6.258599670011679e-12
4533,droplet,3m,24m,male,Bladder,nan,Srgap1,2.2663090229034424,7.0243208938336466e-06,1.591928412381094e-05,3.884295801981352e-05,2.2872914651075088e-06
4534,droplet,3m,24m,male,Kidney,nan,1110059E24Rik,2.266270637512207,3.1587478588335216e-05,7.15857750037685e-05,0.0001433042634744197,4.4923940002327807e-29
4535,droplet,3m,24m,male,Tongue,nan,Ppl,2.264714241027832,4.738951975014061e-05,0.00010732372174970806,0.0002151141525246203,6.987214790553432e-59
4536,droplet,3m,24m,male,Kidney,nan,Rnf13,2.2646281719207764,9.5922383479774e-05,4.235679080011323e-05,0.00014143931912258267,1.1037321395866192e-28
4537,droplet,3m,24m,male,Kidney,nan,Magt1,2.264411687850952,8.655678539071232e-05,3.82248435926158e-05,0.00013969345309305936,1.99021733999817e-23
4538,droplet,3m,24m,male,Kidney,nan,Idh3g,2.2642180919647217,0.000268541305558756,0.00011860222730319947,0.000273823068710044,1.0849172385295836e-68
4539,droplet,3m,24m,male,Tongue,nan,Ide,2.2628610134124756,2.5001172616612166e-05,5.657418296323158e-05,0.00010098062921315432,1.7805378450053787e-58
4540,droplet,3m,24m,male,Kidney,nan,Mndal,2.2628166675567627,6.036359627614729e-05,0.00013659175601787865,0.0002144817408407107,5.22829438592277e-31
4541,droplet,3m,24m,male,Kidney,nan,Wbp1,2.2614448070526123,6.661727820755914e-05,2.9457836717483588e-05,0.00012878603592980653,2.1627047806323148e-15
4542,droplet,3m,24m,male,Kidney,nan,Calhm2,2.260222911834717,1.252115544048138e-05,2.830060475389473e-05,8.620692824479192e-05,7.206899769974957e-07
4543,droplet,3m,24m,male,Tongue,nan,Cdc14b,2.2598228454589844,6.671331902907696e-06,1.5076029740157537e-05,4.9994599976344034e-05,3.473847961018961e-06
4544,droplet,3m,24m,male,Kidney,nan,Park7,2.2595527172088623,0.0005872105830349028,0.00025987913249991834,0.0005150280194357038,7.864501576787262e-97
4545,droplet,3m,24m,male,Kidney,nan,Slain2,2.2589378356933594,4.2329829739173874e-05,1.8738817743724212e-05,9.867789049167186e-05,8.197123016891935e-09
4546,droplet,3m,24m,male,Bladder,nan,Lrrk1,2.257452964782715,2.1017807739553973e-05,9.310407222073991e-06,5.173378667677753e-05,2.5830289114479275e-07
4547,droplet,3m,24m,male,Kidney,nan,Sympk,2.2562673091888428,3.61994570994284e-05,1.604395583854057e-05,8.825690019875765e-05,1.7270289889999507e-07
4548,droplet,3m,24m,male,Kidney,nan,Dnlz,2.2545998096466064,7.235609518829733e-05,3.2092655601445585e-05,0.00011978634574916214,2.8880064007422673e-21
4549,droplet,3m,24m,male,Bladder,nan,C2,2.2533295154571533,4.369166708784178e-05,1.9389823137316853e-05,0.00010235972149530426,4.662845572715647e-11
4550,droplet,3m,24m,male,Bladder,nan,Col17a1,2.25319504737854,1.2606520613189787e-05,2.840495108102914e-05,6.83930265950039e-05,2.203373746009658e-12
4551,droplet,3m,24m,male,Kidney,nan,Tmem38b,2.252565860748291,3.8229300116654485e-05,1.6971443983493373e-05,9.168432734441012e-05,7.532029417402536e-08
4552,droplet,3m,24m,male,Kidney,nan,Map3k11,2.251701831817627,3.31260307575576e-05,1.4711552466906141e-05,8.543504372937605e-05,3.641978178161331e-06
4553,droplet,3m,24m,male,Bladder,nan,Plxdc2,2.250767230987549,0.00018763290427159518,8.336397149832919e-05,0.0003031388041563332,7.610854599119054e-33
4554,droplet,3m,24m,male,Kidney,nan,Mcm6,2.250554084777832,1.6371819583582692e-05,3.6845667636953294e-05,0.00010586437565507367,1.1217880324417159e-11
4555,droplet,3m,24m,male,Bladder,nan,Lifr,2.249807357788086,2.528406730561983e-05,1.1238324987061787e-05,6.792603380745277e-05,8.03688588334994e-07
4556,droplet,3m,24m,male,Kidney,nan,Glud1,2.2489535808563232,0.00021114623814355582,9.38864322961308e-05,0.00022620658273808658,3.9061532385856086e-59
4557,droplet,3m,24m,male,Kidney,nan,Uap1l1,2.248016834259033,6.103622581576928e-05,2.7151139875059016e-05,0.00013720380957238376,1.3840520307559202e-10
4558,droplet,3m,24m,male,Kidney,nan,Rassf1,2.247880458831787,4.901502325083129e-05,2.1804993593832478e-05,0.00011319405894028023,2.1018128864961023e-09
4559,droplet,3m,24m,male,Kidney,nan,Vps29,2.247096061706543,0.00016972943558357656,7.553279283456504e-05,0.00019379719742573798,9.403225112929474e-52
4560,droplet,3m,24m,male,Kidney,nan,Ttc3,2.246838092803955,5.4496467782882974e-05,2.4254735762951896e-05,0.00011440790694905445,7.250205176226043e-12
4561,droplet,3m,24m,male,Kidney,nan,Edem1,2.24666690826416,3.563631616998464e-05,8.00629350123927e-05,0.0003124027862213552,2.5215629638318685e-14
4562,droplet,3m,24m,male,Kidney,nan,Mtap4,2.2463109493255615,3.5662560549099e-05,1.5876055840635672e-05,9.065971244126558e-05,1.383403416486128e-06
4563,droplet,3m,24m,male,Kidney,nan,Naa20,2.246284246444702,8.355487079825252e-05,3.719692540471442e-05,0.0001397591404384002,1.2308087047320095e-21
4564,droplet,3m,24m,male,Kidney,nan,Myo1c,2.246100664138794,8.565794269088656e-05,3.813628791249357e-05,0.0001656960230320692,1.0441561547900156e-15
4565,droplet,3m,24m,male,Kidney,nan,1110004E09Rik,2.245312213897705,3.3502059523016214e-05,1.4920889952918515e-05,7.883222860982642e-05,8.894011784793364e-08
4566,droplet,3m,24m,male,Kidney,nan,Zc3h11a,2.245028018951416,6.668853166047484e-05,2.970498644572217e-05,0.00012388148752506822,1.8328986627528348e-16
4567,droplet,3m,24m,male,Kidney,nan,Akt1s1,2.244730234146118,5.0489503337303177e-05,2.2492456992040388e-05,0.00010393451520940289,3.295812005551876e-12
4568,droplet,3m,24m,male,Kidney,nan,Atp5c1,2.2441697120666504,0.0006955680437386036,0.00030994450207799673,0.0005225865752436221,1.9224280761252362e-131
4569,droplet,3m,24m,male,Spleen,nan,S100a4,2.2440836429595947,9.352337656309828e-05,0.00020987428433727473,0.0007251208880916238,8.390713758541638e-12
4570,droplet,3m,24m,male,Bladder,nan,Ehd2,2.244037389755249,3.574770380510017e-05,1.5930081644910388e-05,7.952849409775808e-05,3.766203305844572e-12
4571,droplet,3m,24m,male,Kidney,nan,Cyth2,2.243726968765259,6.353851495077834e-05,2.8318290787865408e-05,0.00012208285625092685,3.661553081891942e-15
4572,droplet,3m,24m,male,Bladder,nan,Wnt4,2.2432711124420166,6.488731742138043e-05,2.8925309379701503e-05,0.00010849056707229465,2.9708079228384725e-29
4573,droplet,3m,24m,male,Tongue,nan,Rras,2.2432541847229004,2.3541957489214838e-05,1.0494555681361817e-05,4.982660539099015e-05,8.452022197501109e-19
4574,droplet,3m,24m,male,Kidney,nan,Rilpl2,2.2431867122650146,3.288036532467231e-05,7.37567970645614e-05,0.00019396138668525964,4.530523054686918e-23
4575,droplet,3m,24m,male,Kidney,nan,Bin3,2.2430689334869385,2.4073044187389314e-05,5.399750079959631e-05,0.000110792119812686,8.680706746052832e-24
4576,droplet,3m,24m,male,Bladder,nan,Rab34,2.24296236038208,5.5006246839184314e-05,2.4523926185793243e-05,0.00010020413174061105,4.189029291349629e-22
4577,droplet,3m,24m,male,Tongue,nan,Krtdap,2.242955207824707,0.0021811844781041145,0.004892298951745033,0.005872454959899187,7.903778546059044e-159
4578,droplet,3m,24m,male,Kidney,nan,Lonp2,2.2429282665252686,4.7123605327215046e-05,2.1009856936871074e-05,0.00010091607691720128,6.637104536288651e-11
4579,droplet,3m,24m,male,Tongue,nan,Blnk,2.2425849437713623,1.4295227629190776e-05,3.205826578778215e-05,7.022351201158017e-05,6.089242967612733e-27
4580,droplet,3m,24m,male,Kidney,nan,Fkbp2,2.2416844367980957,0.00023927330039441586,0.00010673817450879142,0.00029059615917503834,1.8055281141569254e-53
4581,droplet,3m,24m,male,Spleen,nan,Rpl34,2.2409651279449463,0.00011603817983996123,5.1780447392957285e-05,0.00017775956075638533,2.925165645440588e-50
4582,droplet,3m,24m,male,Kidney,nan,Alkbh7,2.2407474517822266,4.643922875402495e-05,2.0724881323985755e-05,9.687480633147061e-05,1.9041596445790583e-11
4583,droplet,3m,24m,male,Bladder,nan,Twsg1,2.2406535148620605,9.842583676800132e-05,4.392728806124069e-05,0.00014690028910990804,5.4552428101665686e-39
4584,droplet,3m,24m,male,Tongue,nan,Alox12b,2.239635944366455,4.2719995690276846e-05,9.567724191583693e-05,0.00021836378437001258,3.845737967461091e-40
4585,droplet,3m,24m,male,Kidney,nan,5730437N04Rik,2.2391445636749268,7.83133291406557e-05,3.497466241242364e-05,0.00013485064846463501,5.100290141085784e-20
4586,droplet,3m,24m,male,Bladder,nan,Plekho2,2.2390835285186768,4.879494008491747e-05,2.179236980737187e-05,0.00010202470002695918,5.162474301065412e-16
4587,droplet,3m,24m,male,Spleen,nan,Anxa2,2.2390527725219727,6.42111263005063e-05,0.00014377209299709648,0.00036411816836334765,4.189555375346207e-21
4588,droplet,3m,24m,male,Kidney,nan,Rnf5,2.2389585971832275,9.697984205558896e-05,4.331471063778736e-05,0.00014030128659214824,1.2618498946359175e-29
4589,droplet,3m,24m,male,Tongue,nan,Me1,2.23828387260437,3.644397293101065e-05,8.157195406965911e-05,0.00014667633513454348,2.276455009816256e-62
4590,droplet,3m,24m,male,Kidney,nan,Rbl2,2.2373883724212646,3.116320658591576e-05,1.392838476022007e-05,7.861238555051386e-05,4.0615263774095365e-06
4591,droplet,3m,24m,male,Bladder,nan,Nr4a1,2.237290620803833,0.0008218728471547365,0.0003673518367577344,0.0008498347015120089,6.1561197261316745e-87
4592,droplet,3m,24m,male,Kidney,nan,Mrpl2,2.23651123046875,8.032254118006676e-05,3.591421409510076e-05,0.00013046282401774079,1.1567554531509732e-22
4593,droplet,3m,24m,male,Kidney,nan,Hcfc1r1,2.2354319095611572,0.00017879992083180696,7.998450746526942e-05,0.0002187553036492318,8.578482299142118e-45
4594,droplet,3m,24m,male,Tongue,nan,Hes6,2.23539662361145,3.563406062312424e-05,1.5940820958348922e-05,7.467444083886221e-05,8.164081792439547e-33
4595,droplet,3m,24m,male,Bladder,nan,Igfbp7,2.235323905944824,0.0019289565971121192,0.0008629427757114172,0.0023308538366109133,9.311210160131884e-66
4596,droplet,3m,24m,male,Spleen,nan,Gng12,2.234865665435791,1.4154748896544334e-05,3.1633964681532234e-05,8.918032108340412e-05,5.1321216042863996e-11
4597,droplet,3m,24m,male,Tongue,nan,Cdkn2b,2.234145164489746,1.8355693100602366e-05,4.100928708794527e-05,6.635665340581909e-05,1.5215389977613213e-46
4598,droplet,3m,24m,male,Bladder,nan,Gstm2,2.2338943481445312,0.00015428313054144382,6.906464841449633e-05,0.00019374994735699147,1.5996401584099394e-63
4599,droplet,3m,24m,male,Bladder,nan,Lman1,2.2335407733917236,7.485353853553534e-05,3.351339546497911e-05,0.0001105492192436941,1.7951971037287494e-39
4600,droplet,3m,24m,male,Bladder,nan,Pofut1,2.2325494289398193,2.7790680178441107e-05,1.2447956578398589e-05,6.468207720899954e-05,1.4641139437203493e-10
4601,droplet,3m,24m,male,Bladder,nan,Rusc2,2.231180191040039,2.3442096789949574e-05,1.0506589205760974e-05,5.959377813269384e-05,1.2469423534035644e-07
4602,droplet,3m,24m,male,Kidney,nan,Cd164,2.231020927429199,0.00013992164167575538,6.271641905186698e-05,0.00018257906776852906,4.4123957498070775e-38
4603,droplet,3m,24m,male,Kidney,nan,Gnpnat1,2.2309744358062744,4.862195783061907e-05,2.1794043277623132e-05,0.00010676120291464031,2.6201943339317566e-10
4604,droplet,3m,24m,male,Kidney,nan,Blmh,2.2309420108795166,7.233970245579258e-05,3.2425632525701076e-05,0.0001313064421992749,1.9151280610840228e-17
4605,droplet,3m,24m,male,Bladder,nan,Zfp36,2.230691432952881,0.0013316726544871926,0.0005969775374978781,0.0012528459774330258,2.442800192961931e-114
4606,droplet,3m,24m,male,Kidney,nan,Huwe1,2.2303411960601807,8.188024366972968e-05,3.6711982829729095e-05,0.00012748135486617684,2.459649806605635e-24
4607,droplet,3m,24m,male,Tongue,nan,Ptgr1,2.229567766189575,0.00018911086954176426,0.0004216355155222118,0.000665205589029938,1.6825424251343985e-104
4608,droplet,3m,24m,male,Kidney,nan,Ddrgk1,2.2295284271240234,0.0001980022934731096,8.880904351826757e-05,0.0002093261427944526,1.6816534108914752e-59
4609,droplet,3m,24m,male,Kidney,nan,Txndc17,2.229112148284912,0.0002617124991957098,0.00011740660556824878,0.0002654639247339219,3.7606743121055684e-66
4610,droplet,3m,24m,male,Bladder,nan,Pitx2,2.2287065982818604,4.081459337612614e-05,1.8313128748559393e-05,0.00010426798689877614,7.780858446483654e-09
4611,droplet,3m,24m,male,Kidney,nan,Sel1l,2.2276060581207275,5.552342190640047e-05,2.4925151592469774e-05,0.00011219450971111655,6.738060063350572e-12
